Age,Gender,Amount,Interest,MonthlyPayment,UseOfLoan,Education,MaritalStatus,EmploymentStatus,WorkExperience,HomeOwnershipType,IncomeTotal,DebtToIncome,Status
40,1.0,1060.0,30.69,37.04,2,3.0,1.0,2,1,1.0,1020.0,50.34,0
47,1.0,3615.0,13.29,90.62,7,3.0,3.0,2,4,4.0,985.0,15.84,0
52,0.0,3185.0,58.23,363.27,7,2.0,3.0,2,0,3.0,1034.0,64.24,2
25,0.0,3185.0,26.57,179.4,0,2.0,3.0,2,3,4.0,1500.0,65.56,1
44,0.0,635.0,62.92,235.62,2,4.0,3.0,2,1,2.0,1200.0,42.55,1
25,1.0,3185.0,25.79,101.86,1,4.0,1.0,2,3,7.0,1500.0,10.31,2
55,1.0,1910.0,57.77,140.06,8,3.0,4.0,1,5,3.0,1260.0,68.97,1
54,0.0,10630.0,32.17,381.26,0,4.0,4.0,2,5,7.0,3000.0,65.64,2
52,1.0,3720.0,14.65,110.93,0,4.0,4.0,2,5,8.0,775.0,51.35,2
22,0.0,3185.0,57.77,233.56,1,3.0,3.0,2,3,2.0,1149.0,64.63,1
24,0.0,5845.0,28.71,197.17,0,3.0,3.0,2,4,3.0,1620.0,32.17,2
44,0.0,3720.0,14.96,96.48,7,4.0,1.0,2,1,2.0,990.0,42.01,1
37,0.0,3265.0,20.87,201.4,0,4.0,2.0,2,1,7.0,1150.0,33.04,2
34,1.0,4780.0,34.47,178.38,2,4.0,1.0,2,0,1.0,5491.0,11.3,2
37,1.0,1380.0,82.73,291.56,7,3.0,1.0,2,1,8.0,1342.0,21.73,1
39,0.0,6910.0,16.01,183.05,2,5.0,1.0,0,1,7.0,1200.0,44.67,1
51,1.0,7440.0,13.44,187.09,2,4.0,5.0,2,5,1.0,1493.0,32.96,0
57,1.0,7440.0,14.96,192.96,0,4.0,4.0,2,5,4.0,892.0,56.38,2
27,0.0,3720.0,40.92,154.49,4,5.0,3.0,2,2,2.0,1300.0,35.96,2
32,0.0,1060.0,27.15,60.02,7,4.0,1.0,2,0,2.0,1200.0,15.84,1
58,0.0,3185.0,36.75,123.53,0,2.0,1.0,1,4,1.0,1229.0,10.05,1
34,1.0,1165.0,29.9,40.14,2,5.0,1.0,2,0,2.0,720.0,60.99,1
50,1.0,530.0,25.05,96.04,0,5.0,4.0,2,5,3.0,1960.0,57.71,2
42,0.0,740.0,17.32,20.12,7,4.0,2.0,2,1,3.0,2300.0,20.81,2
22,1.0,5105.0,48.93,473.07,0,3.0,2.0,2,4,4.0,1730.0,67.52,2
59,1.0,1060.0,29.49,36.27,2,4.0,1.0,1,5,1.0,1065.0,9.98,2
35,0.0,5315.0,23.54,163.01,7,3.0,2.0,2,2,1.0,424.0,38.45,1
47,0.0,1380.0,20.05,130.86,2,5.0,2.0,1,1,1.0,516.0,40.67,2
40,1.0,2655.0,31.48,101.03,7,2.0,1.0,2,1,1.0,975.0,54.96,1
45,1.0,530.0,12.36,13.03,8,5.0,1.0,2,5,8.0,1400.0,54.86,2
48,1.0,3695.0,60.83,439.12,8,5.0,2.0,2,1,8.0,1333.0,50.33,2
37,1.0,2750.0,67.35,322.33,7,1.0,4.0,2,0,8.0,900.0,35.81,1
35,0.0,1060.0,14.16,27.05,7,2.0,1.0,2,0,1.0,1000.0,55.25,0
63,0.0,2125.0,23.7,65.36,7,2.0,1.0,2,5,7.0,2466.0,61.34,1
33,1.0,1590.0,17.87,43.71,2,4.0,2.0,2,0,3.0,1500.0,19.78,0
45,0.0,1165.0,24.97,113.23,2,4.0,1.0,2,4,4.0,1200.0,26.5,2
40,0.0,1275.0,36.3,49.07,7,2.0,1.0,2,1,8.0,1020.0,10.05,0
37,1.0,850.0,26.6,47.89,7,4.0,3.0,2,1,1.0,1690.0,5.16,2
32,0.0,10630.0,16.28,692.62,2,4.0,3.0,2,0,4.0,1438.0,68.33,1
25,0.0,1060.0,34.22,39.39,7,3.0,3.0,2,4,2.0,573.0,34.97,1
50,0.0,3185.0,47.79,156.73,7,4.0,1.0,2,1,1.0,1610.0,64.02,1
45,0.0,3720.0,16.68,99.87,8,4.0,4.0,0,0,8.0,1000.0,41.46,1
36,1.0,3185.0,60.38,1177.15,0,4.0,4.0,2,3,1.0,2706.0,49.41,1
29,1.0,2230.0,67.74,265.67,8,2.0,3.0,2,2,2.0,838.0,56.29,1
33,0.0,4780.0,28.71,161.25,6,5.0,2.0,2,0,3.0,3000.0,18.98,1
39,0.0,3185.0,35.44,325.98,3,4.0,2.0,0,1,4.0,1500.0,25.53,2
31,0.0,2125.0,60.83,187.37,4,5.0,3.0,2,2,7.0,1200.0,68.86,2
54,1.0,10630.0,32.17,381.26,0,3.0,5.0,2,5,4.0,1951.0,36.97,1
26,0.0,530.0,21.48,95.1,6,4.0,3.0,2,3,6.0,2000.0,21.5,2
27,1.0,1845.0,42.27,180.36,0,2.0,2.0,2,4,3.0,645.0,56.18,1
28,0.0,6970.0,26.44,344.08,0,3.0,3.0,2,3,2.0,991.0,56.92,2
26,1.0,4130.0,34.57,460.68,7,2.0,2.0,2,2,9.0,1800.0,70.43,2
35,0.0,1350.0,41.58,243.53,2,5.0,4.0,2,0,2.0,1434.0,39.79,1
56,0.0,530.0,40.69,21.57,5,5.0,1.0,2,5,7.0,2230.0,9.17,1
67,0.0,655.0,45.92,238.78,0,5.0,1.0,2,5,4.0,2869.0,51.83,2
42,0.0,2125.0,29.01,72.06,7,4.0,1.0,2,1,4.0,935.0,8.56,1
55,0.0,530.0,29.43,18.11,0,5.0,4.0,2,5,2.0,1000.0,68.71,0
40,1.0,3190.0,24.22,99.08,0,4.0,3.0,2,1,1.0,491.0,43.6,1
34,0.0,530.0,15.17,13.8,2,5.0,4.0,2,3,8.0,2500.0,25.42,1
56,1.0,3185.0,39.75,129.8,0,3.0,1.0,2,5,8.0,1700.0,7.64,1
30,0.0,530.0,30.31,18.4,8,4.0,3.0,0,2,2.0,420.0,4.38,1
62,0.0,2655.0,16.8,82.08,2,3.0,1.0,1,0,1.0,358.0,22.93,2
22,0.0,635.0,19.6,61.56,0,4.0,3.0,2,2,1.0,16400.0,1.19,2
44,1.0,1595.0,22.89,92.83,2,4.0,4.0,2,1,5.0,2068.0,12.85,2
28,1.0,2125.0,42.3,71.91,3,5.0,3.0,0,3,2.0,1000.0,7.19,2
58,1.0,2125.0,19.91,60.37,6,4.0,2.0,2,0,5.0,1650.0,46.43,1
56,0.0,3235.0,48.95,591.41,6,4.0,4.0,2,5,2.0,1700.0,67.97,1
35,0.0,2655.0,32.16,157.16,0,3.0,2.0,2,0,8.0,1100.0,32.83,2
21,1.0,530.0,70.35,63.89,8,4.0,3.0,2,2,2.0,800.0,54.99,1
60,0.0,3185.0,20.72,170.13,0,3.0,2.0,1,5,1.0,1071.0,52.11,2
32,0.0,740.0,17.94,20.37,7,2.0,3.0,2,3,1.0,821.0,58.91,1
34,0.0,2980.0,80.0,404.33,2,4.0,3.0,2,2,2.0,1277.0,55.16,1
30,1.0,2975.0,32.5,136.85,2,4.0,2.0,2,3,7.0,410.0,37.04,1
51,0.0,2655.0,13.98,67.5,3,5.0,2.0,2,1,1.0,1400.0,48.5,1
54,1.0,2125.0,21.7,203.18,4,5.0,1.0,2,5,1.0,590.0,48.34,0
31,0.0,1590.0,26.32,51.36,7,2.0,2.0,2,2,3.0,850.0,40.76,1
42,0.0,2655.0,30.28,92.11,2,4.0,1.0,2,1,1.0,850.0,44.25,1
50,0.0,1060.0,24.61,58.67,2,3.0,3.0,0,5,1.0,1500.0,3.91,2
44,1.0,530.0,27.33,17.43,0,3.0,2.0,2,1,3.0,1754.0,38.64,1
32,0.0,1590.0,15.22,41.46,8,2.0,2.0,2,3,3.0,560.0,39.9,0
24,0.0,2125.0,54.75,108.72,7,3.0,3.0,2,3,4.0,2100.0,12.03,1
29,1.0,635.0,19.8,18.13,6,4.0,2.0,1,2,2.0,709.0,2.56,1
28,1.0,530.0,38.28,40.31,7,4.0,2.0,2,2,3.0,700.0,47.47,2
24,1.0,1060.0,17.91,129.05,8,4.0,3.0,2,3,3.0,920.0,46.64,0
42,0.0,635.0,49.46,30.1,7,5.0,3.0,2,1,2.0,1368.0,42.4,1
29,0.0,530.0,18.71,94.37,3,2.0,3.0,2,1,3.0,1128.0,29.11,2
26,1.0,530.0,35.48,54.25,7,2.0,2.0,2,4,3.0,726.0,56.65,1
44,1.0,1275.0,27.52,72.43,2,4.0,2.0,0,0,1.0,420.0,17.25,1
27,0.0,530.0,64.95,106.95,6,5.0,3.0,2,3,2.0,1150.0,63.91,1
33,1.0,3720.0,23.0,152.06,2,2.0,3.0,2,1,8.0,650.0,61.24,2
47,0.0,1780.0,51.48,466.96,2,5.0,1.0,2,1,4.0,1620.0,56.8,1
34,0.0,1165.0,76.9,81.16,6,2.0,3.0,2,0,2.0,736.0,21.22,1
37,1.0,2125.0,28.71,71.67,5,3.0,3.0,2,0,4.0,2524.0,36.0,2
24,0.0,6375.0,35.88,265.65,0,2.0,2.0,2,2,6.0,1065.0,66.19,1
24,0.0,2335.0,15.72,119.08,6,4.0,2.0,2,3,3.0,1000.0,21.61,2
34,0.0,10630.0,28.71,358.58,0,3.0,1.0,2,0,8.0,1911.0,24.0,1
58,0.0,3185.0,19.17,89.82,3,5.0,2.0,2,5,3.0,1000.0,59.53,1
23,0.0,3185.0,33.47,148.23,7,2.0,3.0,2,4,3.0,740.0,64.03,0
42,1.0,2655.0,36.81,128.58,8,5.0,3.0,2,1,2.0,1600.0,67.8,2
25,0.0,8505.0,35.16,403.93,0,3.0,2.0,2,3,4.0,2550.0,56.28,1
39,1.0,4225.0,33.48,547.51,3,5.0,2.0,2,1,1.0,1376.0,62.94,1
45,0.0,2670.0,69.94,440.95,3,3.0,4.0,2,1,3.0,1132.0,38.95,1
41,1.0,1590.0,37.87,120.58,5,3.0,2.0,2,1,4.0,1150.0,48.57,2
26,0.0,2125.0,18.46,199.89,6,4.0,2.0,2,3,3.0,1200.0,20.45,2
54,0.0,1700.0,19.97,48.69,0,5.0,2.0,2,5,3.0,1100.0,17.43,2
23,1.0,1485.0,21.88,142.12,7,5.0,3.0,2,2,3.0,730.0,29.06,2
39,1.0,4160.0,17.27,202.11,2,4.0,2.0,2,2,7.0,462.0,43.75,1
32,1.0,2735.0,42.22,450.76,0,5.0,1.0,2,0,1.0,1862.0,57.51,1
39,0.0,530.0,18.52,94.32,6,5.0,3.0,2,3,1.0,1452.0,52.07,2
42,1.0,530.0,15.99,14.03,2,4.0,2.0,2,5,1.0,1450.0,20.51,2
25,1.0,5315.0,26.57,299.39,0,3.0,3.0,2,3,4.0,1185.0,54.21,1
35,0.0,7970.0,28.15,266.14,3,5.0,1.0,2,3,4.0,2610.0,69.61,1
26,0.0,4780.0,33.2,174.53,0,3.0,2.0,2,3,5.0,1665.0,37.87,1
38,0.0,3020.0,39.96,186.88,2,2.0,3.0,2,3,2.0,1850.0,36.24,2
32,0.0,3720.0,25.98,119.39,0,4.0,3.0,2,0,3.0,1500.0,40.23,1
29,0.0,1165.0,31.35,41.18,7,3.0,3.0,2,3,1.0,922.0,38.57,2
46,1.0,1590.0,33.59,64.07,1,4.0,2.0,2,1,1.0,1100.0,34.52,1
42,1.0,1060.0,23.86,32.71,7,4.0,3.0,2,4,2.0,1249.0,36.24,2
56,0.0,4780.0,22.03,142.46,2,3.0,4.0,2,5,1.0,1000.0,34.59,1
39,0.0,4220.0,25.82,207.53,2,4.0,3.0,0,1,8.0,1500.0,17.1,2
38,0.0,4250.0,39.8,173.34,7,4.0,3.0,2,0,8.0,2400.0,26.39,1
23,1.0,530.0,43.12,24.48,7,2.0,3.0,2,4,4.0,747.0,22.69,2
25,1.0,530.0,15.9,182.52,7,4.0,2.0,2,2,8.0,930.0,33.39,2
42,1.0,2245.0,34.04,157.44,4,5.0,3.0,2,1,3.0,624.0,25.23,1
27,1.0,530.0,35.85,54.36,5,4.0,1.0,2,3,1.0,840.0,6.47,2
34,1.0,1745.0,68.51,326.21,0,5.0,3.0,2,0,2.0,1300.0,38.86,2
46,1.0,3905.0,23.44,561.46,0,5.0,3.0,0,2,1.0,1160.0,48.4,2
27,0.0,3035.0,42.88,318.8,7,2.0,3.0,2,3,3.0,920.0,34.65,2
23,0.0,1060.0,40.79,47.39,7,2.0,3.0,2,2,3.0,1300.0,46.57,1
26,1.0,2440.0,28.71,358.58,7,2.0,2.0,2,2,9.0,1808.0,60.04,2
26,1.0,5315.0,25.4,168.77,6,3.0,2.0,2,4,3.0,565.0,29.87,1
54,1.0,5315.0,32.82,192.79,7,4.0,2.0,2,5,3.0,1700.0,27.81,2
40,1.0,1590.0,43.18,73.5,2,4.0,2.0,2,3,2.0,855.0,8.6,1
21,0.0,1275.0,27.04,72.12,6,2.0,3.0,2,4,2.0,377.0,19.13,1
39,0.0,2125.0,41.15,762.05,7,5.0,3.0,2,1,3.0,2000.0,54.6,2
61,1.0,2125.0,41.75,89.43,7,2.0,3.0,2,1,4.0,1700.0,5.26,1
43,1.0,1910.0,22.26,77.34,2,2.0,2.0,2,1,1.0,545.0,26.0,1
29,0.0,2125.0,20.37,61.34,2,5.0,2.0,2,3,8.0,1700.0,24.1,2
30,1.0,3520.0,17.39,205.44,1,4.0,2.0,0,2,3.0,785.0,65.04,1
32,1.0,530.0,31.25,53.15,7,4.0,2.0,2,3,1.0,515.0,48.66,2
28,1.0,1060.0,22.96,32.16,7,2.0,1.0,2,4,1.0,434.0,22.16,2
52,1.0,2655.0,22.1,107.29,0,3.0,1.0,2,0,8.0,1558.0,38.61,1
66,0.0,1590.0,18.98,83.59,7,2.0,1.0,1,5,1.0,346.0,24.16,2
22,1.0,530.0,39.16,33.34,2,2.0,1.0,2,4,1.0,1070.0,3.12,2
24,0.0,530.0,33.2,53.66,5,2.0,3.0,2,3,2.0,1048.0,24.97,2
39,0.0,2885.0,26.11,164.08,2,4.0,4.0,2,1,1.0,1000.0,55.84,1
42,1.0,1590.0,41.0,66.12,7,3.0,4.0,2,1,5.0,1250.0,26.01,1
26,1.0,1760.0,38.82,170.58,0,3.0,2.0,2,4,2.0,600.0,52.76,1
27,0.0,1275.0,20.21,156.62,6,4.0,2.0,2,3,6.0,1692.0,21.08,2
29,0.0,870.0,60.06,116.96,7,3.0,3.0,2,0,2.0,1100.0,43.36,1
26,1.0,530.0,15.18,93.43,7,5.0,2.0,2,3,8.0,1800.0,27.75,2
33,1.0,3720.0,33.33,136.14,6,4.0,1.0,2,1,2.0,600.0,22.69,1
59,1.0,2125.0,15.77,197.17,7,5.0,4.0,2,5,4.0,2000.0,16.26,2
34,0.0,1060.0,22.05,31.61,2,2.0,2.0,2,3,1.0,1600.0,16.35,1
35,1.0,3190.0,34.57,119.25,0,5.0,1.0,2,1,8.0,2893.0,46.09,2
28,1.0,6060.0,23.99,184.17,6,4.0,2.0,2,0,8.0,1182.0,24.21,0
59,1.0,530.0,31.3,18.73,7,4.0,1.0,0,1,1.0,1247.0,17.54,1
32,1.0,2655.0,32.19,95.25,2,4.0,2.0,2,0,3.0,1216.0,26.93,0
28,0.0,530.0,20.21,65.11,2,4.0,3.0,2,3,2.0,750.0,8.68,2
38,1.0,1700.0,9.92,39.73,7,5.0,2.0,2,0,1.0,1460.0,52.28,0
26,0.0,3185.0,29.0,140.37,7,2.0,2.0,2,2,2.0,700.0,48.62,1
37,1.0,3910.0,20.08,274.56,6,3.0,2.0,2,1,1.0,2050.0,32.11,1
23,0.0,885.0,53.17,415.67,7,5.0,3.0,2,2,2.0,936.0,44.41,2
61,1.0,2125.0,22.93,64.42,2,5.0,1.0,2,5,1.0,390.0,30.11,0
29,0.0,5965.0,18.33,229.97,0,4.0,2.0,2,3,4.0,765.0,63.92,0
30,1.0,1595.0,26.26,51.46,8,5.0,1.0,2,3,7.0,1700.0,14.44,0
34,1.0,3755.0,36.81,330.2,2,5.0,2.0,0,3,1.0,600.0,55.03,2
33,0.0,3290.0,16.71,199.87,4,5.0,2.0,2,3,3.0,600.0,54.72,2
30,0.0,1560.0,80.81,231.21,3,4.0,3.0,0,2,2.0,1500.0,17.08,2
56,1.0,2645.0,22.86,225.26,2,4.0,1.0,2,5,4.0,1172.0,46.12,1
64,0.0,2125.0,25.8,67.97,0,3.0,1.0,1,5,1.0,1296.0,20.68,1
35,1.0,850.0,25.37,22.53,2,4.0,2.0,2,1,8.0,900.0,35.95,2
27,0.0,635.0,35.09,23.95,2,2.0,4.0,2,2,2.0,2300.0,1.04,2
34,0.0,4105.0,43.26,196.67,2,2.0,1.0,0,1,1.0,1500.0,18.31,2
34,0.0,3430.0,13.75,147.91,7,5.0,1.0,2,3,3.0,1900.0,40.96,2
51,0.0,2750.0,29.33,348.09,2,3.0,1.0,2,1,3.0,1667.0,23.58,2
25,0.0,2125.0,36.83,82.52,7,3.0,3.0,2,2,1.0,1890.0,31.59,0
41,0.0,705.0,79.67,762.59,3,4.0,1.0,0,1,3.0,1926.0,45.46,1
24,0.0,5845.0,28.71,197.17,0,2.0,3.0,2,2,4.0,1500.0,65.61,1
23,0.0,2385.0,40.78,330.26,1,3.0,2.0,2,2,2.0,1000.0,33.03,2
26,0.0,6375.0,32.06,228.2,2,5.0,3.0,2,3,3.0,1059.0,21.55,1
24,1.0,4780.0,25.26,169.55,7,4.0,2.0,2,2,4.0,478.0,46.98,2
21,0.0,1275.0,39.44,51.69,0,4.0,3.0,2,2,2.0,750.0,14.0,2
39,1.0,2760.0,22.37,82.79,7,4.0,3.0,2,0,1.0,1380.0,44.02,2
57,0.0,5315.0,12.27,130.48,6,5.0,4.0,2,5,7.0,1255.0,38.68,2
22,0.0,1060.0,42.92,45.46,5,2.0,3.0,2,2,2.0,450.0,13.66,2
25,0.0,1275.0,34.6,129.95,7,4.0,3.0,2,3,3.0,1436.0,10.3,1
49,0.0,1060.0,27.18,34.78,7,3.0,1.0,2,0,4.0,500.0,33.01,1
35,0.0,1700.0,27.97,310.57,7,5.0,2.0,2,3,7.0,1200.0,25.88,2
24,1.0,4250.0,28.9,159.53,0,3.0,3.0,2,3,4.0,1333.0,60.86,1
40,1.0,1565.0,46.4,168.35,7,3.0,3.0,2,1,2.0,1274.0,51.99,2
45,0.0,2855.0,26.51,344.52,6,3.0,3.0,2,5,2.0,5000.0,6.89,2
32,0.0,3720.0,37.59,146.31,8,2.0,3.0,2,2,1.0,750.0,19.51,0
24,0.0,2125.0,21.67,85.39,0,5.0,2.0,0,3,1.0,1300.0,17.88,2
51,1.0,2655.0,40.01,168.22,5,5.0,1.0,2,5,1.0,3222.0,36.62,2
37,1.0,1590.0,22.4,64.5,7,4.0,2.0,0,2,7.0,1000.0,15.65,2
33,1.0,530.0,23.32,16.19,2,4.0,3.0,2,3,1.0,1187.0,35.09,1
64,0.0,3185.0,10.34,154.37,2,5.0,1.0,0,5,3.0,1000.0,23.77,2
27,0.0,530.0,18.88,64.77,2,5.0,1.0,2,4,3.0,500.0,12.95,2
60,1.0,3615.0,31.79,262.94,2,3.0,1.0,2,5,1.0,1203.0,56.19,2
43,1.0,1390.0,51.62,103.95,6,4.0,1.0,2,1,7.0,1800.0,63.52,2
50,1.0,1590.0,72.2,105.28,5,4.0,1.0,2,0,2.0,1050.0,47.74,1
39,0.0,850.0,16.4,102.85,7,4.0,2.0,0,1,6.0,1747.0,23.4,2
23,0.0,5845.0,30.59,203.9,2,4.0,3.0,2,2,8.0,1400.0,14.56,2
24,0.0,1380.0,15.16,35.94,6,3.0,2.0,2,3,4.0,715.0,22.33,2
29,0.0,1590.0,34.36,161.88,2,4.0,3.0,2,2,2.0,1220.0,50.73,1
57,0.0,3720.0,11.37,104.87,7,2.0,1.0,2,1,1.0,447.0,33.12,1
26,0.0,5315.0,19.46,207.59,3,4.0,3.0,2,2,1.0,927.0,60.91,1
41,0.0,1910.0,71.64,125.68,4,3.0,2.0,2,5,2.0,1262.0,47.99,1
45,0.0,1590.0,82.15,114.39,4,2.0,3.0,2,1,2.0,1200.0,43.53,1
23,0.0,805.0,62.21,415.4,7,2.0,3.0,2,2,2.0,1274.0,56.15,1
41,1.0,4190.0,28.71,358.58,0,4.0,2.0,2,5,4.0,1791.0,55.36,1
53,0.0,3290.0,48.88,874.07,0,3.0,4.0,0,5,3.0,2700.0,61.93,1
36,1.0,2425.0,24.73,199.92,0,5.0,1.0,0,2,1.0,2265.0,33.59,0
52,1.0,2125.0,29.96,94.77,7,4.0,2.0,2,1,7.0,367.0,25.82,2
27,0.0,955.0,28.44,32.06,6,5.0,3.0,0,0,1.0,1220.0,31.63,0
46,1.0,2550.0,38.57,101.94,0,4.0,2.0,2,0,4.0,1900.0,56.42,2
46,0.0,2550.0,15.03,66.24,3,4.0,4.0,0,5,8.0,1444.0,41.93,0
28,0.0,850.0,37.18,64.16,2,3.0,3.0,2,3,1.0,500.0,12.83,2
24,0.0,4780.0,29.57,163.75,7,3.0,1.0,2,3,8.0,1641.0,13.39,1
41,1.0,6375.0,17.67,174.55,0,4.0,1.0,2,1,1.0,869.0,67.28,0
35,0.0,3505.0,18.32,97.22,2,4.0,3.0,2,0,1.0,1045.0,59.77,0
31,1.0,3160.0,29.64,182.3,2,4.0,1.0,2,3,2.0,790.0,44.48,1
28,0.0,530.0,40.84,26.9,6,4.0,3.0,2,3,3.0,900.0,2.99,2
29,0.0,635.0,31.1,81.39,8,4.0,1.0,2,0,1.0,1270.0,9.87,2
52,1.0,6375.0,22.45,258.76,0,5.0,1.0,2,5,8.0,2000.0,54.94,1
51,1.0,1060.0,18.69,40.99,0,4.0,1.0,2,5,1.0,670.0,61.58,2
31,0.0,3185.0,22.22,216.58,7,3.0,3.0,2,2,2.0,1500.0,65.44,1
29,1.0,1590.0,25.62,88.81,8,3.0,2.0,2,2,3.0,501.0,47.27,2
30,0.0,1590.0,30.44,158.8,7,4.0,2.0,0,3,3.0,1900.0,10.15,2
34,0.0,4465.0,26.63,437.59,3,4.0,3.0,0,1,4.0,2000.0,47.63,2
41,1.0,1060.0,34.36,107.93,2,4.0,1.0,2,3,4.0,520.0,20.76,2
26,0.0,3185.0,24.66,99.75,0,4.0,3.0,2,3,2.0,1500.0,44.46,0
45,1.0,3185.0,24.49,308.83,7,5.0,4.0,2,1,4.0,2287.0,17.39,1
27,1.0,2125.0,42.65,90.72,7,4.0,2.0,2,3,3.0,670.0,19.51,1
36,0.0,3185.0,33.77,117.44,0,5.0,2.0,2,0,8.0,2136.0,12.52,1
54,0.0,5525.0,13.13,265.61,3,4.0,1.0,2,5,1.0,1384.0,55.68,1
35,1.0,2055.0,36.97,154.55,2,2.0,1.0,2,0,3.0,652.0,60.47,2
41,0.0,1595.0,15.17,49.37,5,5.0,2.0,2,1,8.0,1250.0,22.9,2
25,1.0,2125.0,36.86,82.56,4,5.0,3.0,0,3,3.0,500.0,46.54,2
24,1.0,1060.0,43.03,48.9,8,4.0,2.0,2,4,7.0,550.0,8.89,1
30,1.0,635.0,29.88,21.87,7,4.0,2.0,2,3,1.0,830.0,8.45,1
27,0.0,4250.0,20.56,123.14,0,5.0,3.0,2,2,2.0,1100.0,55.82,0
29,0.0,1060.0,29.12,75.69,2,3.0,1.0,0,0,1.0,1000.0,7.57,2
41,0.0,4365.0,29.75,1355.34,2,4.0,1.0,2,1,1.0,2480.0,54.65,2
38,1.0,3185.0,33.67,148.59,0,5.0,1.0,2,3,4.0,2300.0,37.0,1
52,1.0,3400.0,30.3,115.58,6,3.0,1.0,2,5,1.0,1800.0,55.09,1
39,1.0,530.0,20.61,15.37,2,4.0,4.0,0,3,1.0,2350.0,4.0,0
38,0.0,970.0,45.53,400.82,3,5.0,3.0,0,3,1.0,2750.0,18.18,2
37,0.0,340.0,70.3,53.33,7,4.0,2.0,0,1,3.0,1200.0,28.03,2
30,0.0,1590.0,31.9,159.94,2,4.0,2.0,2,1,8.0,950.0,16.84,2
48,1.0,3185.0,39.99,130.3,7,4.0,2.0,2,3,1.0,1000.0,13.03,1
22,1.0,1060.0,41.64,54.31,1,2.0,3.0,2,4,2.0,603.0,9.01,2
31,0.0,3720.0,27.53,160.99,5,3.0,1.0,2,2,3.0,2200.0,69.5,1
21,1.0,530.0,39.66,21.57,7,4.0,2.0,2,4,6.0,500.0,19.11,1
23,1.0,1595.0,34.58,59.64,6,4.0,3.0,2,4,2.0,430.0,36.2,2
21,1.0,530.0,43.5,24.61,2,2.0,2.0,2,3,6.0,774.0,5.76,2
44,0.0,2335.0,14.53,60.04,8,4.0,4.0,2,1,8.0,1100.0,50.45,0
26,1.0,530.0,37.39,25.85,6,2.0,3.0,2,3,2.0,645.0,40.91,1
41,1.0,1060.0,33.56,49.39,7,2.0,1.0,2,3,1.0,700.0,7.06,2
63,1.0,1060.0,35.03,78.84,7,3.0,4.0,0,5,7.0,810.0,66.15,2
41,1.0,1380.0,33.2,139.7,6,2.0,4.0,2,2,1.0,780.0,17.91,2
26,1.0,3750.0,24.77,471.37,1,2.0,2.0,2,4,2.0,800.0,60.67,2
25,0.0,2390.0,41.18,443.33,2,3.0,4.0,0,4,1.0,1200.0,42.36,2
32,1.0,1060.0,24.42,102.75,2,5.0,3.0,0,0,1.0,2000.0,14.39,2
35,0.0,2125.0,32.39,97.61,2,3.0,4.0,2,1,8.0,1800.0,43.64,2
24,0.0,1060.0,38.9,80.96,7,4.0,3.0,2,2,2.0,960.0,11.35,2
70,0.0,865.0,60.06,497.29,0,3.0,2.0,1,1,1.0,1225.0,45.87,1
27,1.0,850.0,50.9,48.31,0,3.0,3.0,2,3,2.0,1050.0,28.32,2
49,0.0,3185.0,46.77,144.96,2,4.0,1.0,2,1,8.0,2400.0,11.71,0
30,1.0,5315.0,32.11,387.46,7,4.0,2.0,2,0,5.0,932.0,41.57,0
35,1.0,5315.0,33.33,194.5,2,4.0,1.0,2,3,7.0,919.0,24.43,2
22,0.0,3185.0,49.34,260.78,7,3.0,3.0,2,2,4.0,2396.0,68.94,1
63,0.0,5870.0,22.51,223.76,2,5.0,1.0,2,5,1.0,2200.0,33.27,0
38,1.0,530.0,18.35,14.71,7,5.0,2.0,2,0,4.0,915.0,44.19,0
45,0.0,2625.0,41.87,372.44,7,5.0,1.0,2,1,1.0,1995.0,63.03,1
23,0.0,3185.0,33.68,148.6,6,3.0,3.0,2,2,2.0,800.0,23.7,0
32,0.0,1060.0,20.37,30.6,7,3.0,1.0,2,0,9.0,760.0,9.56,2
52,0.0,3540.0,26.48,206.5,6,3.0,1.0,2,5,1.0,850.0,65.64,1
47,0.0,530.0,23.92,51.25,4,5.0,3.0,1,1,5.0,1252.0,7.29,1
51,0.0,3185.0,28.71,107.44,0,4.0,1.0,2,0,4.0,2000.0,52.07,2
39,0.0,2125.0,43.18,98.22,6,4.0,2.0,2,1,3.0,1005.0,9.77,1
54,0.0,530.0,73.29,33.48,7,4.0,1.0,0,1,4.0,1000.0,6.55,1
35,1.0,530.0,42.2,22.46,7,4.0,2.0,2,3,6.0,600.0,14.58,1
68,0.0,3190.0,21.71,94.49,2,5.0,1.0,1,5,4.0,2320.0,48.06,1
58,1.0,1805.0,39.66,82.71,2,5.0,3.0,1,1,1.0,2444.0,32.37,1
31,0.0,990.0,48.86,173.27,6,5.0,3.0,2,0,1.0,1100.0,48.39,1
25,1.0,3190.0,24.39,164.43,0,5.0,3.0,2,2,3.0,1716.0,50.49,2
21,1.0,1060.0,43.41,49.16,2,2.0,1.0,2,2,7.0,640.0,33.93,1
64,1.0,2125.0,16.08,56.36,0,5.0,4.0,1,5,1.0,411.0,33.09,2
44,1.0,3190.0,23.36,97.49,2,4.0,1.0,2,5,7.0,769.0,40.24,1
37,0.0,760.0,47.78,58.92,4,5.0,2.0,2,1,2.0,1422.0,34.73,2
34,0.0,215.0,65.94,363.55,2,4.0,1.0,2,3,4.0,1155.0,41.26,1
