No,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
6234,FDB60,9.3,1,.028566433,7,193.0136,10,1999,2,1,2,4860.34
6649,FDX44,9.3,1,.043033346,1,89.4172,10,1999,2,1,2,1159.8236
6727,FDF34,9.3,2,.01404119,2,199.1084,10,1999,2,1,2,396.8168
7713,FDR15,9.3,2,.033489979,10,156.6314,10,1999,2,1,2,1241.0512
8168,DRQ35,9.3,1,.042357203,12,123.2388,10,1999,2,1,2,1857.582
1237,FDT34,9.3,1,.174317307,2,106.7964,7,2004,1,2,2,841.5712
2356,FDR15,9.3,2,.033431669,10,153.1314,7,2004,1,2,2,4653.942
2600,FDA15,9.3,1,.01601936,5,248.5092,7,2004,1,2,2,6474.2392
2892,DRM47,9.3,1,.043777415,12,192.9846,7,2004,1,2,2,6114.7072
3064,FDB60,9.3,1,.028516696,7,194.6136,7,2004,1,2,2,3110.6176
3252,FDE26,9.3,1,.089005769,6,143.9786,9,1997,1,1,2,2745.0934
4733,FDS35,9.3,1,.111220521,11,65.7826,9,1997,1,1,2,968.739
4772,DRM47,9.3,1,.043785694,12,191.6846,9,1997,1,1,2,3057.3536
5218,NCH18,9.3,1,.044652785,3,247.0802,7,2004,1,2,2,1228.401
6074,FDR15,9.3,2,.033437991,10,153.2314,9,1997,1,1,2,2326.971
7047,DRQ35,9.3,1,.042283454,12,125.4388,7,2004,1,2,2,3715.164
7658,FDX44,9.3,1,.04295842,1,89.3172,7,2004,1,2,2,2051.9956
7730,FDF52,9.3,1,.066770664,4,180.5292,7,2004,1,2,2,2189.1504
8493,FDT34,9.3,1,.174350275,2,104.4964,9,1997,1,1,2,2419.5172
639,FDS58,9.285,2,.020989132,2,158.6578,2,1987,3,3,2,2406.867
8268,FDS58,9.285,2,.021039273,2,160.0578,10,1999,2,1,2,2567.3248
5745,FDG28,9.285,2,.049280292,4,245.6144,9,1997,1,1,2,3920.2304
6646,FDS58,9.285,2,0,2,161.5578,9,1997,1,1,2,4653.2762
6905,FDS58,9.285,2,.021002641,2,161.1578,7,2004,1,2,2,4011.445
1379,FDQ14,9.27,1,.061883353,5,147.905,10,1999,2,1,2,1647.855
5869,FDQ14,9.27,1,.061775607,5,150.105,7,2004,1,2,2,2696.49
4100,FDA56,9.21,1,.008757492,1,120.8414,2,1987,3,3,2,2071.3038
1893,FDA56,9.21,1,.008778413,1,122.4414,10,1999,2,1,2,1583.9382
1282,FDA56,9.21,1,.008764786,1,123.1414,9,1997,1,1,2,4264.449
1572,FDS15,9.195,2,.077995641,10,107.1596,2,1987,3,3,2,2804.3496
3712,FDK08,9.195,2,.122202946,1,100.1016,2,1987,3,3,2,1619.2256
6210,FDX33,9.195,2,.117387066,2,160.2578,2,1987,3,3,2,4492.8184
6703,FDM04,9.195,2,.047081398,4,51.1666,2,1987,3,3,2,1179.1318
7543,FDV48,9.195,2,.051573903,7,79.8644,2,1987,3,3,2,785.644
1335,FDS15,9.195,2,.078181964,10,106.7596,10,1999,2,1,2,4098.6648
1565,FDE34,9.195,1,.108059141,2,181.7634,10,1999,2,1,2,6179.9556
3231,FDK08,9.195,2,.122494876,1,100.1016,10,1999,2,1,2,1416.8224
3999,NCX54,9.195,1,.048134591,3,107.7622,10,1999,2,1,2,529.311
4454,FDX33,9.195,2,.117667492,2,159.5578,10,1999,2,1,2,1283.6624
5997,FDJ16,9.195,1,.115064263,4,58.6246,10,1999,2,1,2,868.869
7313,FDE41,9.195,2,.064113698,4,86.5566,10,1999,2,1,2,1183.7924
7955,FDM04,9.195,2,.04719387,4,52.8666,10,1999,2,1,2,1384.1982
8188,FDV48,9.195,2,.051697108,7,79.2644,10,1999,2,1,2,864.2084
585,FDE34,9.195,1,.107891398,2,182.7634,9,1997,1,1,2,3817.0314
1440,FDX33,9.195,2,.117462619,2,158.9578,7,2004,1,2,2,2246.4092
2059,FDE41,9.195,2,.064002068,4,85.5566,7,2004,1,2,2,930.1226
2602,FDJ16,9.195,1,.114863923,4,59.0246,7,2004,1,2,2,1853.5872
3016,NCX54,9.195,1,.048059871,3,105.8622,9,1997,1,1,2,2223.1062
3125,FDE41,9.195,2,.064014173,4,83.3566,9,1997,1,1,2,1437.4622
4105,FDS15,9.195,2,.078060601,10,106.3596,9,1997,1,1,2,2912.2092
4614,FDX33,9.195,2,.117484834,2,158.5578,9,1997,1,1,2,2406.867
4946,FDC48,9.195,1,.015856295,7,81.6592,7,2004,1,2,2,1403.5064
4989,FDM04,9.195,2,.0471117,4,52.0666,7,2004,1,2,2,615.1992
5005,FDK24,9.195,1,.101275792,7,46.4744,7,2004,1,2,2,950.7624
5290,FDM04,9.195,2,.04712061,4,53.1666,9,1997,1,1,2,768.999
5779,FDC48,9.195,1,.015859294,7,84.5592,9,1997,1,1,2,2559.3352
5888,FDK24,9.195,1,.101294945,7,46.2744,9,1997,1,1,2,1086.5856
6035,FDJ16,9.195,1,.114885647,4,59.6246,9,1997,1,1,2,1100.5674
7662,NCX54,9.195,1,.048050783,3,105.6622,7,2004,1,2,2,1693.7952
8177,FDK08,9.195,2,.122304725,1,99.2016,9,1997,1,1,2,809.6128
8244,FDE34,9.195,1,.107870997,2,181.2634,7,2004,1,2,2,2362.9242
7348,FDZ12,9.17,1,.102893121,7,141.947,2,1987,3,3,2,4008.116
2603,FDZ12,9.17,1,.103138922,7,141.747,10,1999,2,1,2,3006.087
5330,FDZ12,9.17,1,.102978817,7,144.947,9,1997,1,1,2,4294.41
3482,NCF31,9.13,1,.051804278,3,150.2024,2,1987,3,3,2,1821.6288
5001,NCF31,9.13,1,.051928034,3,151.4024,10,1999,2,1,2,1973.4312
8021,NCF31,9.13,1,.051847425,3,152.8024,9,1997,1,1,2,1214.4192
1727,FDS12,9.1,1,.173973652,7,126.5362,2,1987,3,3,2,1761.7068
3215,FDR40,9.1,2,.008027701,4,81.1618,2,1987,3,3,2,2255.7304
4391,NCD07,9.1,1,.055382616,3,115.0518,2,1987,3,3,2,683.1108
2075,FDR40,9.1,2,.008046878,4,78.7618,10,1999,2,1,2,402.809
4039,FDV11,9.1,2,.081794766,11,173.6054,10,1999,2,1,2,700.4216
4294,NCT30,9.1,1,.080417724,3,48.8718,10,1999,2,1,2,425.4462
4920,NCD07,9.1,1,.055514919,3,112.5518,10,1999,2,1,2,341.5554
1144,NCD07,9.1,1,0,3,114.4518,9,1997,1,1,2,1593.9252
3846,FDV11,9.1,2,.081652352,11,177.0054,7,2004,1,2,2,2101.2648
6031,FDS12,9.1,1,.174085625,7,124.6362,7,2004,1,2,2,2390.8878
8294,NCT30,9.1,1,.080277707,3,47.2718,7,2004,1,2,2,850.8924
4695,FDK16,9.065,1,.115233813,4,94.4094,2,1987,3,3,2,2856.282
5687,FDK16,9.065,1,.115307979,4,97.0094,7,2004,1,2,2,856.8846
2494,NCO07,9.06,1,.009791467,16,213.256,10,1999,2,1,2,4687.232
5379,NCO07,9.06,1,.009776268,16,213.756,9,1997,1,1,2,1065.28
2685,FDS49,9,1,.079279489,6,77.2644,2,1987,3,3,2,1335.5948
4071,FDX09,9,1,.065194971,2,177.737,2,1987,3,3,2,2117.244
4810,FDH41,9,1,.081943273,4,214.5534,2,1987,3,3,2,3440.8544
5255,NCS29,9,1,.069487587,8,266.6884,2,1987,3,3,2,3974.826
6043,FDP49,9,2,.069031467,14,55.0614,2,1987,3,3,2,442.0912
8049,DRF25,9,1,.038892859,9,36.119,2,1987,3,3,2,1098.57
18,FDP49,9,2,.069196376,14,54.3614,10,1999,2,1,2,718.3982
2128,NCU42,9,1,.019536981,3,170.0474,10,1999,2,1,2,4211.185
4878,NCS29,9,1,.069653585,8,266.2884,10,1999,2,1,2,2914.8724
5836,DRF25,9,1,.03898577,9,34.619,10,1999,2,1,2,732.38
6823,FDX09,9,1,.065350715,2,175.437,10,1999,2,1,2,3175.866
8184,NCF07,9,1,.032072321,3,102.2016,10,1999,2,1,2,1416.8224
8365,FDT58,9,1,.086088353,2,168.7816,10,1999,2,1,2,3355.632
16,FDP49,9,2,.069088961,14,56.3614,9,1997,1,1,2,1547.3192
229,FDS49,9,1,0,6,79.7644,7,2004,1,2,2,1649.8524
374,FDX09,9,1,.065236932,2,176.437,7,2004,1,2,2,7763.228
1365,DRF25,9,1,.038925251,9,34.919,9,1997,1,1,2,476.047
1567,FDT58,9,1,.085938463,2,168.6816,7,2004,1,2,2,1342.2528
2254,FDH41,9,1,.082011521,4,213.3534,9,1997,1,1,2,1935.4806
2263,NCF07,9,1,.03201648,3,99.6016,7,2004,1,2,2,1922.8304
2556,FDH41,9,1,.081996013,4,216.2534,7,2004,1,2,2,4301.068
3120,DRF25,9,1,.038917891,9,35.919,7,2004,1,2,2,1171.808
5111,NCU42,9,1,.019502965,3,169.4474,7,2004,1,2,2,4211.185
5559,NCS29,9,1,.06953231,8,266.5884,7,2004,1,2,2,6624.71
7220,NCF07,9,1,.032022535,3,101.8016,9,1997,1,1,2,1720.4272
4426,FDJ56,8.985,1,.183688161,1,100.27,10,1999,2,1,2,998.7
271,FDW04,8.985,2,.057827101,4,128.831,9,1997,1,1,2,1428.141
664,FDG38,8.975,2,.05268526,6,83.3224,2,1987,3,3,2,3579.3408
4115,FDZ01,8.975,2,.009051307,6,103.099,2,1987,3,3,2,309.597
7845,FDG38,8.975,2,.05281112,6,86.6224,10,1999,2,1,2,1704.448
2195,FDZ01,8.975,2,.009058845,6,103.399,9,1997,1,1,2,2579.975
3805,FDZ01,8.975,2,.009057132,6,104.099,7,2004,1,2,2,2476.776
4267,FDG38,8.975,2,.05272914,6,86.4224,9,1997,1,1,2,1022.6688
4174,NCE19,8.97,1,.092937216,3,54.6956,2,1987,3,3,2,764.3384
5101,NCE19,8.97,1,.093159233,3,55.7956,10,1999,2,1,2,1037.3164
1841,NCE19,8.97,1,.09301462,3,52.7956,9,1997,1,1,2,1037.3164
6256,NCE19,8.97,1,.092997032,3,55.2956,7,2004,1,2,2,873.5296
5987,FDC33,8.96,2,.068880971,1,195.3768,2,1987,3,3,2,2759.0752
3454,FDC33,8.96,2,.06893834,1,196.4768,9,1997,1,1,2,2561.9984
5575,FDC33,8.96,2,.068925304,1,196.9768,7,2004,1,2,2,2759.0752
5313,FDY02,8.945,2,.087629354,5,263.491,7,2004,1,2,2,1840.937
7444,FDZ40,8.935,1,.040245222,4,54.9298,10,1999,2,1,2,1348.245
5,NCD19,8.93,1,0,3,53.8614,2,1987,3,3,2,994.7052
6359,DRF27,8.93,1,.028393624,5,153.434,2,1987,3,3,2,1378.206
3429,NCD19,8.93,1,0,3,53.2614,10,1999,2,1,2,552.614
3833,DRF27,8.93,1,.028461453,5,152.234,10,1999,2,1,2,5053.422
2130,NCD19,8.93,1,.013179388,3,55.1614,9,1997,1,1,2,939.4438
3930,DRF27,8.93,1,.028417272,5,154.534,9,1997,1,1,2,2603.278
4947,DRF27,8.93,1,.028411899,5,152.334,7,2004,1,2,2,2143.876
5942,FDE29,8.905,1,.143010016,4,61.6878,2,1987,3,3,2,1029.9926
3609,FDE29,8.905,1,.143351652,4,62.0878,10,1999,2,1,2,302.939
1306,FDE29,8.905,1,.143129124,4,58.8878,9,1997,1,1,2,1151.1682
3987,NCN18,8.895,1,.124610886,3,113.1544,2,1987,3,3,2,4250.4672
5911,FDJ12,8.895,2,.039008625,7,209.0296,2,1987,3,3,2,2285.0256
92,DRG27,8.895,1,.105274111,5,39.9138,10,1999,2,1,2,690.4346
502,FDE16,8.895,1,.026384672,4,208.9954,10,1999,2,1,2,4584.6988
1500,FDI53,8.895,2,.137858955,4,162.1236,10,1999,2,1,2,2577.9776
3632,FDJ12,8.895,2,.039101813,7,208.8296,10,1999,2,1,2,5400.9696
3684,FDN01,8.895,1,.072511335,14,177.437,10,1999,2,1,2,3528.74
482,DRK59,8.895,1,.07543556,12,235.8616,7,2004,1,2,2,3046.7008
986,FDJ33,8.895,2,.088305478,2,123.473,7,2004,1,2,2,1478.076
5538,DRG27,8.895,1,.105110692,5,41.1138,9,1997,1,1,2,690.4346
5651,FDN01,8.895,1,0,14,178.437,9,1997,1,1,2,1235.059
6070,NCN18,8.895,1,0,3,111.9544,7,2004,1,2,2,1565.9616
7625,FDI53,8.895,2,.137618927,4,161.5236,7,2004,1,2,2,1772.3596
2181,FDS52,8.89,1,.005474515,4,99.7016,9,1997,1,1,2,1922.8304
6882,FDS52,8.89,1,.00547348,4,100.5016,7,2004,1,2,2,1315.6208
129,DRG23,8.88,1,.086708987,12,151.7682,2,1987,3,3,2,762.341
1651,NCU54,8.88,1,.098775709,3,208.927,10,1999,2,1,2,7130.718
2706,DRG23,8.88,1,.086916126,12,153.3682,10,1999,2,1,2,1219.7456
3537,NCU54,8.88,1,.098622378,3,208.427,9,1997,1,1,2,5452.902
5108,DRG23,8.88,1,.086781204,12,152.2682,9,1997,1,1,2,1829.6184
7226,NCU54,8.88,1,.098603729,3,210.727,7,2004,1,2,2,4194.54
7265,DRG23,8.88,1,.086764795,12,153.8682,7,2004,1,2,2,1829.6184
2072,NCD43,8.85,1,.016006626,3,105.6964,2,1987,3,3,2,210.3928
4633,FDS20,8.85,1,.053822086,1,183.8292,2,1987,3,3,2,2554.0088
6624,DRZ11,8.85,2,.112571187,9,122.0388,2,1987,3,3,2,1609.9044
3540,DRZ11,8.85,2,.112840108,9,122.0388,10,1999,2,1,2,1238.388
7782,FDS20,8.85,1,.053950661,1,182.7292,10,1999,2,1,2,4925.5884
2028,FDG41,8.84,2,.076681143,4,110.7228,10,1999,2,1,2,1657.842
2545,FDG41,8.84,2,.076547632,4,109.5228,7,2004,1,2,2,1657.842
3167,FDB47,8.8,1,.071369947,2,209.1612,2,1987,3,3,2,2090.612
4715,FDB47,8.8,1,.071540443,2,210.6612,10,1999,2,1,2,2508.7344
3361,FDU32,8.785,1,0,1,120.5414,2,1987,3,3,2,1583.9382
2658,DRB24,8.785,1,.020609218,9,155.1656,10,1999,2,1,2,4016.1056
2609,FDU32,8.785,1,.025962714,1,120.9414,7,2004,1,2,2,1949.4624
6129,DRB24,8.785,1,.020573334,9,156.4656,7,2004,1,2,2,2162.5184
7200,FDU32,8.785,1,.025967624,1,119.9414,9,1997,1,1,2,1462.0968
448,DRH15,8.775,1,0,5,45.9428,2,1987,3,3,2,790.9704
7035,FDE09,8.775,1,0,1,111.3228,10,1999,2,1,2,1436.7964
1621,DRH15,8.775,1,.109911272,5,41.9428,9,1997,1,1,2,1537.998
7256,FDU19,8.77,2,0,1,173.6422,2,1987,3,3,2,517.3266
5781,FDU19,8.77,2,.046844194,1,174.2422,10,1999,2,1,2,1379.5376
6487,FDU19,8.77,2,.046762633,1,170.8422,7,2004,1,2,2,1724.422
7966,FDU19,8.77,2,.046771477,1,173.9422,9,1997,1,1,2,3103.9596
5304,NCB54,8.76,1,.050011058,8,126.7336,2,1987,3,3,2,639.168
2220,NCB54,8.76,1,.050130529,8,128.3336,10,1999,2,1,2,2556.672
7561,FDB56,8.75,2,.074565098,1,186.8556,2,1987,3,3,2,7322.4684
2083,FDB56,8.75,2,.074743226,1,187.6556,10,1999,2,1,2,5257.1568
98,FDB56,8.75,2,.07461309,1,187.4556,7,2004,1,2,2,3755.112
100,FDB56,8.75,2,.074627201,1,187.8556,9,1997,1,1,2,1314.2892
790,FDE02,8.71,1,.121149472,6,93.7778,2,1987,3,3,2,1783.6782
2139,FDR49,8.71,1,0,6,46.5376,2,1987,3,3,2,575.2512
547,FDI27,8.71,2,.04605781,5,43.8744,10,1999,2,1,2,633.8416
3820,FDD26,8.71,2,.072141818,6,183.3924,7,2004,1,2,2,2776.386
4139,FDR49,8.71,1,.139202085,6,46.1376,7,2004,1,2,2,383.5008
4751,FDR49,8.71,1,.139228412,6,49.5376,9,1997,1,1,2,1198.44
4849,FDD26,8.71,2,.072155462,6,183.3924,9,1997,1,1,2,3146.5708
4883,FDE02,8.71,1,.121250374,6,92.7778,9,1997,1,1,2,1032.6558
5756,NCT54,8.695,1,.119436131,3,94.7094,2,1987,3,3,2,1047.3034
290,NCT54,8.695,1,.119721451,3,95.5094,10,1999,2,1,2,1237.7222
477,NCT54,8.695,1,.119513002,3,93.4094,7,2004,1,2,2,856.8846
6467,FDC53,8.68,1,.008828341,4,99.9384,2,1987,3,3,2,689.7688
6446,FDC53,8.68,1,.008835694,4,96.5384,9,1997,1,1,2,1182.4608
6714,FDC53,8.68,1,.008834023,4,100.0384,7,2004,1,2,2,2266.3832
6302,DRC49,8.67,1,.065436581,9,142.9128,9,1997,1,1,2,2013.3792
7420,DRC49,8.67,1,.065424208,9,145.8128,7,2004,1,2,2,2444.8176
1008,FDM45,8.655,2,.088121336,2,119.7756,2,1987,3,3,2,2059.9852
5008,FDM45,8.655,2,.088178053,2,122.6756,7,2004,1,2,2,2302.3364
8189,FDM45,8.655,2,.08819473,2,119.6756,9,1997,1,1,2,2423.512
258,NCI17,8.645,1,.143303291,8,96.341,2,1987,3,3,2,193.082
7078,FDJ50,8.645,1,.021619564,6,50.6982,10,1999,2,1,2,736.3748
70,NCI17,8.645,1,.143422643,8,95.841,9,1997,1,1,2,2027.361
2001,FDJ50,8.645,1,.021581922,6,53.3982,7,2004,1,2,2,1209.7586
1275,FDG46,8.63,2,.032882271,2,113.5518,2,1987,3,3,2,2732.4432
3211,FDH34,8.63,1,.031143591,2,183.9582,10,1999,2,1,2,5386.9878
6614,FDG46,8.63,2,.032960823,2,115.0518,10,1999,2,1,2,1366.2216
6861,FDQ25,8.63,2,.028320655,6,172.5422,10,1999,2,1,2,2241.7486
3693,FDH34,8.63,1,.031095246,2,185.7582,9,1997,1,1,2,3529.4058
6521,FDQ25,8.63,2,.028271345,6,170.5422,7,2004,1,2,2,2069.3064
2541,FDD45,8.615,1,.116152226,1,94.1436,2,1987,3,3,2,1512.6976
7648,FDD45,8.615,1,.116226984,1,95.9436,7,2004,1,2,2,2741.7644
2648,FDY47,8.6,2,.05443912,11,128.831,2,1987,3,3,2,1038.648
7947,FDJ38,8.6,2,.040172077,6,188.553,2,1987,3,3,2,3795.06
6273,FDJ38,8.6,2,.040268044,6,191.453,10,1999,2,1,2,1707.777
7020,FDY47,8.6,2,0,11,131.531,10,1999,2,1,2,2466.789
7705,NCI29,8.6,1,.032672263,8,141.2154,10,1999,2,1,2,709.077
8120,NCS42,8.6,1,.069524391,3,91.8146,10,1999,2,1,2,2371.5796
124,FDJ38,8.6,2,.040197932,6,190.153,7,2004,1,2,2,3036.048
2251,NCS38,8.6,1,.090191431,3,112.9176,9,1997,1,1,2,458.0704
2517,FDJ38,8.6,2,.040205535,6,188.753,9,1997,1,1,2,7590.12
2807,NCI29,8.6,1,.032621545,8,143.2154,9,1997,1,1,2,2127.231
4087,FDY47,8.6,2,.054474158,11,131.031,7,2004,1,2,2,1038.648
5556,FDY47,8.6,2,.054484461,11,130.131,9,1997,1,1,2,1557.972
7044,NCI29,8.6,1,.032615377,8,142.9154,7,2004,1,2,2,992.7078
7891,NCS42,8.6,1,.069403341,3,91.2146,7,2004,1,2,2,2554.0088
7964,NCS42,8.6,1,.069416467,3,92.5146,9,1997,1,1,2,2006.7212
2119,FDC03,8.575,2,.071786706,5,193.3794,2,1987,3,3,2,780.3176
6604,DRH13,8.575,1,.023866079,9,107.128,2,1987,3,3,2,958.752
1616,FDC03,8.575,2,.071958197,5,195.3794,10,1999,2,1,2,3511.4292
7320,FDC03,8.575,2,.071832909,5,194.1794,7,2004,1,2,2,3316.3498
8277,DRH13,8.575,1,.023885957,9,106.628,9,1997,1,1,2,958.752
2289,DRL60,8.52,1,.027101431,9,151.7682,10,1999,2,1,2,2439.4912
4997,DRL60,8.52,1,.02705936,9,153.3682,9,1997,1,1,2,914.8092
6437,DRL60,8.52,1,.027054244,9,151.5682,7,2004,1,2,2,3506.7686
2439,FDI10,8.51,2,.078339081,2,172.9422,2,1987,3,3,2,1379.5376
2808,NCF43,8.51,1,.05190268,3,142.247,2,1987,3,3,2,2862.94
3414,NCF43,8.51,1,0,3,142.147,10,1999,2,1,2,1717.764
4629,FDI10,8.51,2,.078526225,2,173.5422,10,1999,2,1,2,5000.8238
6820,NCP42,8.51,1,.016135764,3,195.6478,10,1999,2,1,2,4262.4516
2646,NCF43,8.51,1,.051936086,3,142.947,7,2004,1,2,2,3006.087
7030,FDW13,8.5,1,.097803261,6,50.5324,2,1987,3,3,2,882.8508
3979,FDW13,8.5,1,.098036903,6,51.5324,10,1999,2,1,2,882.8508
1142,FDW13,8.5,1,.097866209,6,51.1324,7,2004,1,2,2,1350.2424
8033,FDW13,8.5,1,.097884718,6,52.5324,9,1997,1,1,2,1194.4452
3245,NCZ05,8.485,1,.058083831,8,103.199,2,1987,3,3,2,722.393
1209,NCZ05,8.485,1,.058121214,8,104.499,7,2004,1,2,2,1238.388
2226,DRE48,8.43,1,.017311312,9,197.8768,2,1987,3,3,2,3744.4592
1875,NCY54,8.43,1,.177971115,3,174.0422,10,1999,2,1,2,2069.3064
2959,DRE48,8.43,1,.017322454,9,196.8768,7,2004,1,2,2,3350.3056
3663,NCY54,8.43,1,.177661246,3,170.5422,7,2004,1,2,2,3621.2862
3962,DRE48,8.43,1,.01732573,9,197.9768,9,1997,1,1,2,1182.4608
5925,NCY54,8.43,1,.177694846,3,171.1422,9,1997,1,1,2,2586.633
3157,NCH43,8.42,1,.070510189,3,214.4192,2,1987,3,3,2,1725.7536
5593,FDI50,8.42,2,.030816999,6,230.8352,2,1987,3,3,2,3435.528
7282,NCP29,8.42,1,.112177581,8,65.9168,2,1987,3,3,2,958.752
1459,FDI50,8.42,2,.030890618,6,228.7352,10,1999,2,1,2,5954.9152
1935,NCH43,8.42,1,.070555571,3,216.0192,7,2004,1,2,2,2372.9112
3136,FDI50,8.42,2,0,6,229.0352,7,2004,1,2,2,5496.8448
5027,NCP29,8.42,1,.11227101,8,63.2168,9,1997,1,1,2,703.0848
7824,NCP29,8.42,1,.112249781,8,64.3168,7,2004,1,2,2,703.0848
3088,DRK23,8.395,1,.07191675,12,254.804,2,1987,3,3,2,7843.124
3976,FDL10,8.395,1,0,2,98.7042,2,1987,3,3,2,892.8378
733,DRK23,8.395,1,.072088552,12,253.704,10,1999,2,1,2,4554.072
8480,FDL10,8.395,1,.039553606,2,99.1042,10,1999,2,1,2,2579.3092
2749,FDL10,8.395,1,.039484739,2,97.9042,7,2004,1,2,2,1686.4714
4475,FDL10,8.395,1,.039492207,2,97.3042,9,1997,1,1,2,1091.2462
4024,NCN06,8.39,1,.120396991,3,163.4868,2,1987,3,3,2,4586.0304
7147,FDC29,8.39,2,.024185517,4,115.7176,2,1987,3,3,2,1374.2112
1983,FDC29,8.39,2,.024243294,4,116.0176,10,1999,2,1,2,1603.2464
76,FDC29,8.39,2,.024205661,4,114.0176,9,1997,1,1,2,2290.352
889,NCN06,8.39,1,.120497266,3,162.2868,9,1997,1,1,2,2620.5888
4945,FDC29,8.39,2,.024201084,4,112.6176,7,2004,1,2,2,2175.8344
5889,NCN06,8.39,1,.120474481,3,165.5868,7,2004,1,2,2,1965.4416
5571,FDS36,8.38,2,.046848322,7,110.557,2,1987,3,3,2,3844.995
6300,FDS36,8.38,2,.046960237,7,111.857,10,1999,2,1,2,2966.139
4987,FDS36,8.38,2,.046878474,7,109.857,7,2004,1,2,2,2306.997
5667,FDS36,8.38,2,.04688734,7,107.957,9,1997,1,1,2,2966.139
2938,FDV44,8.365,2,.039811272,1,191.3188,2,1987,3,3,2,2285.0256
58,DRK35,8.365,1,.071958197,12,38.0506,10,1999,2,1,2,796.9626
1185,FDV44,8.365,2,.039906377,1,191.3188,10,1999,2,1,2,1713.7692
816,DRK35,8.365,1,.071832909,12,36.1506,7,2004,1,2,2,721.0614
2502,FDV44,8.365,2,.039844429,1,190.1188,9,1997,1,1,2,1904.188
3906,DRK35,8.365,1,.071846495,12,37.9506,9,1997,1,1,2,569.259
8429,FDV44,8.365,2,.039836895,1,191.6188,7,2004,1,2,2,2094.6068
2678,FDU13,8.355,1,0,6,145.6418,2,1987,3,3,2,3384.2614
3004,FDU13,8.355,1,.187850233,6,146.5418,10,1999,2,1,2,2501.4106
3182,FDU13,8.355,1,.187523164,6,146.2418,7,2004,1,2,2,4414.254
4385,FDX24,8.355,1,.013926425,7,93.0462,7,2004,1,2,2,1110.5544
4642,FDX24,8.355,1,.013929059,7,94.1462,9,1997,1,1,2,2221.1088
7974,FDU13,8.355,1,.187558629,6,148.0418,9,1997,1,1,2,1471.418
6110,FDI05,8.35,2,.127066966,4,76.5354,10,1999,2,1,2,1655.1788
5701,FDI05,8.35,2,.126869718,4,74.4354,9,1997,1,1,2,1128.531
461,FDQ20,8.325,1,.029760052,1,38.7138,2,1987,3,3,2,284.2966
7619,FDQ20,8.325,1,.029779207,1,39.3138,7,2004,1,2,2,974.7312
5320,FDW12,8.315,2,.035542581,7,143.3444,2,1987,3,3,2,1596.5884
2974,FDW12,8.315,2,.035627489,7,146.6444,10,1999,2,1,2,870.8664
6286,FDW12,8.315,2,.035572183,7,144.4444,9,1997,1,1,2,2902.888
103,FDW57,8.31,2,.115857223,2,179.1028,10,1999,2,1,2,3896.2616
7434,FDW57,8.31,2,0,2,177.4028,9,1997,1,1,2,3896.2616
524,FDD08,8.3,1,.03532494,1,38.9506,2,1987,3,3,2,721.0614
2499,FDB49,8.3,2,.030198228,7,98.2384,10,1999,2,1,2,2167.8448
7650,FDD08,8.3,1,.035409328,1,36.2506,10,1999,2,1,2,834.9132
4413,FDB49,8.3,2,.030151351,7,98.7384,9,1997,1,1,2,492.692
4980,FDW14,8.3,2,.038211537,5,87.7198,9,1997,1,1,2,1569.9564
5242,FDD08,8.3,1,.035347676,1,38.0506,7,2004,1,2,2,531.3084
8034,FDW14,8.3,2,.038204311,5,87.7198,7,2004,1,2,2,1831.6158
4938,NCP14,8.275,1,.110197977,3,104.2306,2,1987,3,3,2,3658.571
3543,NCV53,8.27,1,.018797945,8,241.288,2,1987,3,3,2,5512.824
3963,DRA59,8.27,2,.127821472,9,185.9924,2,1987,3,3,2,555.2772
6404,FDU57,8.27,2,.089479661,2,148.6708,2,1987,3,3,2,2106.5912
3928,DRA59,8.27,2,.128126825,9,183.6924,10,1999,2,1,2,1295.6468
1877,DRA59,8.27,2,.127927931,9,184.8924,9,1997,1,1,2,4442.2176
7119,NCV53,8.27,1,.018813601,8,237.988,9,1997,1,1,2,7190.64
7911,FDU57,8.27,2,.089554186,2,150.8708,9,1997,1,1,2,2407.5328
3128,DRI11,8.26,1,.034457776,12,113.3834,10,1999,2,1,2,2073.3012
1254,DRC13,8.26,2,.032435437,9,124.873,7,2004,1,2,2,2956.152
7023,DRI11,8.26,1,.034397781,12,115.7834,7,2004,1,2,2,2073.3012
8383,FDF12,8.235,1,.08235926,7,147.6076,2,1987,3,3,2,3103.9596
1197,NCN05,8.235,1,.014482153,8,182.295,10,1999,2,1,2,3661.9
4984,NCN05,8.235,1,.014456938,8,184.795,7,2004,1,2,2,1464.76
5124,NCN05,8.235,1,.014459672,8,181.895,9,1997,1,1,2,732.38
6264,FDF12,8.235,1,.082427854,7,149.3076,9,1997,1,1,2,2808.3444
995,DRK11,8.21,1,.010755465,12,150.8392,2,1987,3,3,2,2982.784
8331,FDB16,8.21,1,.044888397,5,87.3198,2,1987,3,3,2,610.5386
673,FDB16,8.21,1,.044995631,5,89.2198,10,1999,2,1,2,1308.297
6682,DRK11,8.21,1,.010781158,12,149.9392,10,1999,2,1,2,1938.8096
1811,DRK11,8.21,1,.010762387,12,149.5392,7,2004,1,2,2,1789.6704
3044,FDB16,8.21,1,.044925784,5,86.0198,9,1997,1,1,2,1569.9564
