Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FDP03,5.15,2,0.058348570714285716,1,122.9388,OUT017,2007,1,1,1,0.15872692033051106
FDA27,20.35,2,0.030975716,1,253.9672,OUT049,1999,1,0,1,0.23247985310619199
FDJ12,8.895,2,0.039101813,1,208.8296,OUT049,1999,1,0,1,0.411200652861369
FDT03,21.25,0,0.010039493,1,181.7608,OUT018,2009,1,2,2,0.08191369988778946
FDF50,4.905,0,0.117308165,1,195.7768,OUT035,2004,2,1,1,0.22391104763847802
FDC51,10.895,2,0.009641375,1,124.173,OUT045,2002,1,1,1,0.12011629093134756
NCL55,12.857645184136183,1,0.113212516,2,254.604,OUT019,1985,2,0,0,0.05559522595123941
FDZ23,17.75,2,0.067490036,1,185.224,OUT035,2004,2,1,1,0.4830154034479241
FDW24,6.8,0,0.037573095,1,50.2034,OUT045,2002,1,1,1,0.08681016015505458
FDH21,10.395,0,0.031219108,1,156.9604,OUT035,2004,2,1,1,0.34948485157604814
NCQ41,14.8,1,0.032606181,2,193.5794,OUT010,1998,1,2,0,0.027338569825563604
FDH48,13.5,0,0.04693578514285714,1,84.554,OUT018,2009,1,2,2,0.057125369784759766
FDX11,16.0,2,0.106731895,1,183.6634,OUT035,2004,2,1,1,0.1923900846679588
FDK33,17.85,0,0.0112259,1,211.956,OUT013,1987,0,2,1,0.3402019789860247
FDV36,18.7,0,0.026355345,1,127.102,OUT045,2002,1,1,1,0.24941344486381722
NCW41,18.0,1,0.01548171,2,159.3604,OUT045,2002,1,1,1,0.15525859430786493
FDU32,12.857645184136183,0,0.045465958,1,120.8414,OUT019,1985,2,0,0,0.06278690196878507
FDE36,5.26,2,0.041857101,1,162.7868,OUT045,2002,1,1,1,0.3236764255840049
FDO27,6.175,2,0.1432901228,1,94.9752,OUT045,2002,1,1,1,0.11496480669182904
FDW27,5.86,2,0.151159243,1,156.6314,OUT045,2002,1,1,1,0.24701621952463532
FDJ48,12.857645184136183,0,0.056161529,1,246.9118,OUT027,1985,1,2,3,0.43267367132510454
FDR11,10.5,2,0.142419608,1,161.1578,OUT013,1987,0,2,1,0.13266347036621443
FDV07,9.5,0,0.031410378,1,110.3228,OUT018,2009,1,2,2,0.2091196572477813
FDO50,12.857645184136183,0,0.077790204,1,93.0804,OUT027,1985,1,2,3,0.22268693257166172
FDN04,11.8,2,0.014166739,1,178.2344,OUT017,2007,1,1,1,0.21615831888197493
FDZ08,12.5,2,0.110215444,1,81.8592,OUT045,2002,1,1,1,0.09231867795572783
FDD05,19.35,0,0.016679143,1,119.3098,OUT018,2009,1,2,2,0.14515964500663062
FDV60,20.2,2,0.117339056,1,195.011,OUT035,2004,2,1,1,0.2080995613587677
NCG30,20.2,1,0.112227747,2,123.5046,OUT013,1987,0,2,1,0.20728348464755686
FDX37,12.857645184136183,0,0.062724117,1,100.57,OUT027,1985,1,2,3,0.38763643782515556
FDW24,6.8,0,0.037555348,1,49.6034,OUT049,1999,1,0,1,0.07191676017545649
DRM48,12.857645184136183,0,0.112349962,0,39.1848,OUT027,1985,1,2,3,0.040293787616035914
FDF46,12.857645184136183,0,0.093217569,1,116.7834,OUT027,1985,1,2,3,0.37687442619606243
NCY54,8.43,1,0.177661246,2,170.5422,OUT035,2004,2,1,1,0.2748648372947057
FDS35,9.3,0,0.11184963,1,64.6826,OUT017,2007,1,1,1,0.056819341018055705
FDB04,11.35,2,0.06321435,1,88.3856,OUT035,2004,2,1,1,0.09843925328980925
NCK05,20.1,1,0.077892365,2,59.3536,OUT017,2007,1,1,1,0.06783637661940223
FDT46,11.35,0,0.051564827,1,49.0008,OUT010,1998,1,2,0,0.005202489033969193
FDP52,12.857645184136183,2,0.070349402,1,228.601,OUT027,1985,1,2,3,0.5605426910129553
NCR17,9.8,1,0.024521239,2,117.5492,OUT017,2007,1,1,1,0.1039477710904825
NCN54,20.35,1,0.021447102,2,76.3328,OUT017,2007,1,1,1,0.09803121493420382
FDX12,18.2,2,0.026059557,1,241.2196,OUT035,2004,2,1,1,0.4959706212383964
DRL23,18.35,0,0.015301418,0,105.2938,OUT035,2004,2,1,1,0.1534734265020912
DRN47,12.1,0,0.016226997666666666,0,179.866,OUT045,2002,1,1,1,0.27287565031112926
FDM25,10.695,2,0.060615254,1,174.0712,OUT013,1987,0,2,1,0.18596348056717332
FDF52,12.857645184136183,0,0.066459891,1,184.2292,OUT027,1985,1,2,3,0.3468326022646128
FDU21,11.8,2,0.076876046,1,33.1558,OUT045,2002,1,1,1,0.039069672549219635
FDI15,13.8,0,0.14215211,1,263.5884,OUT017,2007,1,1,1,0.18014893399979595
FDJ09,15.0,0,0.058632705,1,46.4744,OUT018,2009,1,2,2,0.039069672549219635
FDW03,5.63,2,0.024541277,1,105.1306,OUT046,1997,2,0,1,0.23768234214016118
FDA07,7.55,2,0.030992735,1,124.3072,OUT049,1999,1,0,1,0.2039171682138121
FDU39,18.85,0,0.036241797,1,57.3562,OUT017,2007,1,1,1,0.07462001428134245
FDI60,7.22,2,0.038398937,1,61.951,OUT045,2002,1,1,1,0.11374069162501274
FDK33,17.85,0,0.011258035,1,211.656,OUT045,2002,1,1,1,0.19330817096807099
FDN01,8.895,0,0.072511335,1,177.437,OUT049,1999,1,0,1,0.2677751708660614
FDV38,19.25,0,0.101689151,1,54.6956,OUT013,1987,0,2,1,0.00999693971233296
NCV06,11.3,1,0.066625843,2,194.2478,OUT013,1987,0,2,1,0.20524329286952972
FDQ34,10.85,0,0.162242617,1,107.8622,OUT046,1997,2,0,1,0.07854738345404469
DRK37,5.0,0,0.032968552,0,189.853,OUT045,2002,1,1,1,0.3753952871569928
NCY53,20.0,1,0.046842236599999997,2,110.2544,OUT013,1987,0,2,1,0.10884423135774762
FDD53,12.857645184136183,0,0.044008347,1,43.7454,OUT027,1985,1,2,3,0.04886259308374987
FDV49,10.0,0,0.025867353,1,264.6226,OUT049,1999,1,0,1,0.3619300214220137
FDY36,12.857645184136183,0,0.016476619,1,74.338,OUT019,1985,2,0,0,0.008670815056615322
FDH34,8.63,0,0.031095246,1,185.7582,OUT046,1997,2,0,1,0.2678261756605121
NCD07,9.1,1,0.02772438375,2,115.4518,OUT017,2007,1,1,1,0.18060797714985208
FDB51,6.92,0,0.038422076,1,62.5852,OUT013,1987,0,2,1,0.03101091502601245
NCH42,6.86,1,0.061155983,2,228.401,OUT010,1998,1,2,0,0.015046414362950119
NCI31,20.0,1,0.08131178,2,37.819,OUT035,2004,2,1,1,0.0311129246149138
FDL56,14.1,0,0.125756824,1,87.1198,OUT035,2004,2,1,1,0.19121697439559318
FDG29,17.6,0,0.05661033,1,41.7454,OUT017,2007,1,1,1,0.013516270529429768
FDJ45,17.75,0,0.073709686,1,35.1216,OUT018,2009,1,2,2,0.029276752014689385
FDJ38,8.6,2,0.040432954,1,191.653,OUT017,2007,1,1,1,0.28817708864633274
NCO05,7.27,1,0.046749112,2,100.4384,OUT018,2009,1,2,2,0.14842395185147403
FDW24,6.8,0,0.062762374,1,50.4034,OUT010,1998,1,2,0,0.0011731102723656025
FDN34,12.857645184136183,2,0.045542628,1,170.7132,OUT027,1985,1,2,3,0.3731510762011629
FDH46,6.935,2,0.041346469,1,103.1332,OUT049,1999,1,0,1,0.06028766704070182
FDW39,6.69,2,0.036903419,1,175.137,OUT035,2004,2,1,1,0.09206365398347445
DRK59,12.857645184136183,0,0.075084457,0,233.9616,OUT027,1985,1,2,3,0.33856982556360293
FDU25,12.35,0,0.026735372,1,57.4246,OUT045,2002,1,1,1,0.05957359991839233
FDC44,15.6,0,0.172453254,1,115.1518,OUT013,1987,0,2,1,0.04978067938386209
FDG17,12.857645184136183,2,0.035666655,1,246.2486,OUT027,1985,1,2,3,0.6151688258696318
FDI45,13.1,0,0.037581243,1,175.5054,OUT046,1997,2,0,1,0.18524941344486381
FDK08,9.195,2,0.122202946,1,100.1016,OUT013,1987,0,2,1,0.12149342038151587
FDW36,11.15,0,0.056921876,1,107.1622,OUT035,2004,2,1,1,0.02988880954809752
FDL39,16.1,2,0.063319379,1,180.9318,OUT035,2004,2,1,1,0.14949505253493828
FDS13,6.465,0,0.124402507,1,266.1884,OUT013,1987,0,2,1,0.40344792410486585
FDO57,20.75,0,0.108879177,1,161.5578,OUT049,1999,1,0,1,0.022034071202693052
FDS37,7.655,0,0.032125561,1,115.7492,OUT017,2007,1,1,1,0.19269611343466286
FDV26,20.25,2,0.076097073,1,193.5794,OUT013,1987,0,2,1,0.14689380801795368
FDJ22,18.75,0,0.052766297,1,189.7504,OUT013,1987,0,2,1,0.18841171070080587
FDC16,11.5,2,0.020601791,1,86.054,OUT049,1999,1,0,1,0.07701723962052433
NCH42,12.857645184136183,1,0.036360386,2,231.601,OUT027,1985,1,2,3,0.5781393450984393
FDD46,12.857645184136183,0,0.140571971,1,154.7998,OUT027,1985,1,2,3,0.25665612567581353
FDT25,7.5,0,0.05074138,1,123.2072,OUT035,2004,2,1,1,0.13822299296133836
FDR34,17.0,2,0.015997687,1,229.1352,OUT045,2002,1,1,1,0.3483627460981332
FDQ10,12.857645184136183,0,0.033018559,1,170.4422,OUT027,1985,1,2,3,0.3805467713965113
DRI03,6.03,0,0.022703693,0,177.9028,OUT046,1997,2,0,1,0.3637661940222381
FDB58,12.857645184136183,2,0.013431109,1,143.7154,OUT027,1985,1,2,3,0.36682648168927884
FDQ03,15.0,2,0.07414284,1,235.6248,OUT049,1999,1,0,1,0.14271141487299804
DRD27,18.75,0,0.023876985,0,97.4042,OUT049,1999,1,0,1,0.17224319085994083
FDK33,17.85,0,0.011281018,1,213.756,OUT018,2009,1,2,2,0.2585943078649393
DRL23,18.35,0,0.015328106,0,107.5938,OUT049,1999,1,0,1,0.13704988268897275
FDW32,18.35,2,0.094488071,1,87.1882,OUT045,2002,1,1,1,0.03692747118229114
NCL05,19.6,1,0.047897663,2,44.677,OUT046,1997,2,0,1,0.010711006834642458
DRB01,12.857645184136183,0,0.081841136,0,190.053,OUT027,1985,1,2,3,0.04105885953279609
NCL06,14.65,1,0.072212787,2,260.9594,OUT045,2002,1,1,1,0.21794348668774866
FDH10,21.0,0,0.049505857,1,195.3478,OUT018,2009,1,2,2,0.0865041313883505
NCO14,9.6,1,0.02981155,2,45.2086,OUT017,2007,1,1,1,0.04870957870039784
FDV03,17.6,0,0.058181585,1,154.4314,OUT049,1999,1,0,1,0.17571151688258696
FDW52,14.0,2,0.037734782,1,166.4526,OUT017,2007,1,1,1,0.3627971029276752
NCZ30,6.59,1,0.024956211142857142,2,119.1098,OUT017,2007,1,1,1,0.07130470264204836
FDY35,17.6,2,0.026827052,1,47.8402,OUT010,1998,1,2,0,0.004488421911659696
FDN31,11.5,0,0.072881535,1,191.353,OUT046,1997,2,0,1,0.1718861572987861
FDX31,20.35,2,0.014822802,1,234.0958,OUT035,2004,2,1,1,0.19437927165153523
NCJ05,18.7,1,0.046159928,2,152.3682,OUT049,1999,1,0,1,0.12593083749872488
FDN56,5.46,2,0.107662745,1,143.8786,OUT017,2007,1,1,1,0.32949097215138223
FDZ04,9.31,0,0.038014104,1,62.351,OUT049,1999,1,0,1,0.06044068142405387
FDJ44,12.3,2,0.106307146,1,174.9396,OUT035,2004,2,1,1,0.11771906559216568
FDI08,18.2,2,0.066672058,1,248.1092,OUT017,2007,1,1,1,0.3217382433948791
FDB59,18.25,0,0.015341139,1,200.0084,OUT018,2009,1,2,2,0.1494440477404876
FDY15,18.25,2,0.171174491,1,156.463,OUT045,2002,1,1,1,0.06936652045292258
NCZ18,12.857645184136183,1,0.325780807,2,252.7698,OUT019,1985,2,0,0,0.055748240334591456
DRO47,10.195,0,0.112859454,0,114.486,OUT017,2007,1,1,1,0.18820769152300315
FDW21,5.34,2,0.005962753,1,102.4358,OUT035,2004,2,1,1,0.15148423951851472
FDZ14,12.857645184136183,2,0.047358246,1,123.1756,OUT027,1985,1,2,3,0.3037845557482403
FDM09,11.15,2,0.086105815,1,167.879,OUT045,2002,1,1,1,0.21855554422115678
FDK43,9.8,0,0.026882496,1,126.302,OUT049,1999,1,0,1,0.23003162297255939
FDE45,12.1,0,0.040521714,1,178.5002,OUT018,2009,1,2,2,0.42277874120167297
FDR35,12.857645184136183,0,0.020597493,1,200.0742,OUT027,1985,1,2,3,0.6837192696113435
FDT58,12.857645184136183,0,0.085538477,1,169.2816,OUT027,1985,1,2,3,0.26736713251045596
FDS57,15.5,0,0.09969709442857143,1,141.547,OUT017,2007,1,1,1,0.2277364072222789
FDF10,15.5,2,0.11780419525,1,147.2418,OUT018,2009,1,2,2,0.09889829643986535
FDP03,5.15,2,0.10239789,1,122.1388,OUT010,1998,1,2,0,0.03539732734877079
FDT04,17.25,0,0.06438550600000001,1,37.5822,OUT010,1998,1,2,0,0.012496174640416198
NCW53,18.35,1,0.0304697,2,191.3162,OUT013,1987,0,2,1,0.10063245945118841
FDA39,6.32,0,0.021287234,1,38.5822,OUT010,1998,1,2,0,0.0034683260226461296
NCH29,5.51,1,0.034467286,2,96.7726,OUT035,2004,2,1,1,0.1998877894522085
FDU02,13.35,0,0.1027194,1,228.8352,OUT045,2002,1,1,1,0.40099969397123325
FDN13,12.857645184136183,0,0.266234421,1,98.5358,OUT019,1985,2,0,0,0.028256656125675815
FDX56,12.857645184136183,2,0.129668578,1,206.8638,OUT019,1985,2,0,0,0.013312251351627055
FDT11,12.857645184136183,2,0.02923013,1,189.4556,OUT027,1985,1,2,3,0.27073344894420076
NCC18,12.857645184136183,1,0.176411579,2,173.2422,OUT027,1985,1,2,3,0.15597266143017444
FDA32,14.0,0,0.050371508,1,214.7192,OUT010,1998,1,2,0,0.06355197388554525
FDU39,18.85,0,0.036184755,1,58.5562,OUT018,2009,1,2,2,0.05646230745690095
FDV27,12.857645184136183,2,0.070017381,1,89.3514,OUT019,1985,2,0,0,0.011017035601346526
NCW53,18.35,1,0.030556922,2,190.6162,OUT045,2002,1,1,1,0.2480363154136489
NCZ42,10.5,1,0.011278535,2,237.0248,OUT013,1987,0,2,1,0.4150770172396205
FDO46,9.6,2,0.011843190666666668,1,191.0872,OUT017,2007,1,1,1,0.3306130776292972
FDQ57,12.857645184136183,0,0.027812304,1,147.476,OUT027,1985,1,2,3,0.2555340201978986
FDZ36,6.035,2,0.066051758,1,187.724,OUT018,2009,1,2,2,0.15454452718555545
FDK38,6.65,0,0.053506996,1,150.0734,OUT018,2009,1,2,2,0.2704274201774967
FDU51,12.857645184136183,2,0.096046304,1,178.7028,OUT027,1985,1,2,3,0.3501989186983577
FDS14,7.285,0,0.049922304,1,156.9288,OUT013,1987,0,2,1,0.11782107518106702
FDQ40,11.1,2,0.036083537,1,175.4712,OUT049,1999,1,0,1,0.22635927777211057
FDE20,11.35,2,0.005539114,1,167.879,OUT049,1999,1,0,1,0.30959910231561766
FDH58,12.3,0,0.036939673,1,113.1834,OUT046,1997,2,0,1,0.2356931551565847
NCK53,11.6,1,0.037793818,2,99.3042,OUT017,2007,1,1,1,0.17224319085994083
FDJ44,12.3,2,0.106928681,1,173.7396,OUT017,2007,1,1,1,0.27807813934509845
FDN22,18.85,2,0.138585859,1,252.4724,OUT045,2002,1,1,1,0.24808732020809954
FDH56,9.8,2,0.06407717,1,116.7492,OUT018,2009,1,2,2,0.12169743955931858
FDK48,7.445,0,0.037708542,1,74.7354,OUT045,2002,1,1,1,0.0839028868713659
FDQ40,11.1,2,0.036020711,1,177.2712,OUT035,2004,2,1,1,0.1590329490972151
FDH10,21.0,0,0.049295686,1,194.4478,OUT035,2004,2,1,1,0.07166173620320311
FDM21,20.2,0,0.06449461,1,259.2646,OUT045,2002,1,1,1,0.23431602570641638
FDX12,18.2,2,0.026117345,1,239.2196,OUT045,2002,1,1,1,0.23747832296235846
FDM51,11.8,2,0.025904648,1,102.4674,OUT013,1987,0,2,1,0.15352443129654186
FDG09,20.6,2,0.080235512,1,188.9556,OUT010,1998,1,2,0,0.040599816382739976
DRD37,9.8,0,0.013830218,0,45.306,OUT013,1987,0,2,1,0.09741915740079568
FDN21,18.6,0,0.076855628,1,161.0236,OUT046,1997,2,0,1,0.03447924104865857
NCQ06,13.0,1,0.041824524,2,256.7014,OUT046,1997,2,0,1,0.21233295929817403
FDV52,20.7,2,0.12152072,1,118.0466,OUT046,1997,2,0,1,0.07870039783739673
FDC10,9.8,2,0.073289899,1,120.8098,OUT017,2007,1,1,1,0.09900030602876671
FDX51,9.5,2,0.022054553,1,195.4452,OUT035,2004,2,1,1,0.3423441803529532
NCD54,21.1,1,0.029054046,2,144.6786,OUT049,1999,1,0,1,0.2188105681934102
NCK18,12.857645184136183,1,0.006665667,2,164.1184,OUT027,1985,1,2,3,0.28838110782413545
FDZ01,8.975,2,0.009057132,1,104.099,OUT035,2004,2,1,1,0.18718759563398957
FDT48,4.92,0,0.045955031,1,199.1084,OUT046,1997,2,0,1,0.16464347648678976
FDB40,17.5,2,0.007551607,1,145.8102,OUT049,1999,1,0,1,0.14266041007854738
NCC07,12.857645184136183,1,0.023835164,2,103.3964,OUT027,1985,1,2,3,0.23115372845047433
FDT52,9.695,2,0.047503318,1,244.6144,OUT049,1999,1,0,1,0.24145669692951136
FDK09,12.857645184136183,0,0.160665697,1,227.5352,OUT019,1985,2,0,0,0.06763235744159951
NCQ30,7.725,1,0.048661041,2,123.7414,OUT010,1998,1,2,0,0.006783637661940223
FDZ60,12.857645184136183,0,0.208987123,1,106.0596,OUT019,1985,2,0,0,0.013975313679485873
NCK18,9.6,1,0.006692529,2,164.9184,OUT013,1987,0,2,1,0.22513516270529427
FDV11,9.1,2,0.136695145,1,173.4054,OUT010,1998,1,2,0,0.06452106498010814
FDR25,17.0,2,0.140311123,1,265.6884,OUT017,2007,1,1,1,0.20044884219116596
FDB26,14.0,2,0.031330907,1,52.364,OUT045,2002,1,1,1,0.054575130062225856
DRD01,12.1,2,0.061521569,0,55.8614,OUT017,2007,1,1,1,0.10751810670202999
FDG32,19.85,0,0.176991029,1,221.5772,OUT017,2007,1,1,1,0.2700193818218912
FDY49,17.2,2,0.0120098,1,163.1184,OUT035,2004,2,1,1,0.21248597368152605
FDD26,8.71,2,0.072141818,1,183.3924,OUT035,2004,2,1,1,0.21013975313679484
FDC22,6.89,2,0.136984147,1,192.682,OUT018,2009,1,2,2,0.20452922574722024
DRD27,18.75,0,0.022682492,0,97.9042,OUT045,2002,1,1,1,0.12664490462103437
FDA44,12.857645184136183,0,0.052964982,1,57.793,OUT027,1985,1,2,3,0.13184739365500356
FDW01,14.5,0,0.059990101000000004,1,154.4682,OUT013,1987,0,2,1,0.11425073956951955
FDV32,12.857645184136183,0,0.155316936,1,64.151,OUT019,1985,2,0,0,0.021677037641538305
FDK32,12.857645184136183,2,0.048738407,1,152.8682,OUT027,1985,1,2,3,0.3828929919412425
NCA05,20.75,1,0.02411658133333333,2,149.4734,OUT013,1987,0,2,1,0.22493114352749158
FDR10,17.6,0,0.010031539,1,161.5552,OUT013,1987,0,2,1,0.1343466285830868
FDL22,16.85,0,0.036383293,1,91.0488,OUT035,2004,2,1,1,0.08068958482097319
FDD10,20.6,2,0.04391608342857143,1,178.1344,OUT035,2004,2,1,1,0.2708354585331021
FDW25,5.175,0,0.03736783,1,86.9224,OUT013,1987,0,2,1,0.017035601346526576
FDR47,17.85,0,0.087604647,1,196.9794,OUT049,1999,1,0,1,0.11700499846985617
DRF27,8.93,0,0.028461453,0,152.234,OUT049,1999,1,0,1,0.3845761501581148
FDQ48,12.857645184136183,2,0.034244601,1,97.2726,OUT027,1985,1,2,3,0.14740385596246047
FDS37,7.655,0,0.031938828,1,114.1492,OUT035,2004,2,1,1,0.08619810262164644
NCI18,18.35,1,0.014024028,2,224.5746,OUT046,1997,2,0,1,0.20371314903600937
NCJ42,12.857645184136183,1,0.014232071,2,100.9332,OUT027,1985,1,2,3,0.13098031214934203
FDY48,14.0,0,0.023730384,1,104.3332,OUT035,2004,2,1,1,0.10741609711312863
FDB39,11.6,0,0.038578846,1,56.1272,OUT049,1999,1,0,1,0.04886259308374987
DRI37,15.85,0,0.108036187,0,57.3904,OUT018,2009,1,2,2,0.05131082321738244
FDB58,10.5,2,0.013572808,1,143.2154,OUT017,2007,1,1,1,0.11695399367540549
FDV12,16.7,2,0.06082402,1,98.7384,OUT013,1987,0,2,1,0.13332653269407324
NCU06,17.6,1,0.074345142,2,230.901,OUT013,1987,0,2,1,0.3317861879016628
FDU34,18.25,0,0.075501241,1,123.1046,OUT018,2009,1,2,2,0.01652555340201979
FDP31,21.1,2,0.16216286,1,62.2168,OUT018,2009,1,2,2,0.026828521881056822
FDV11,9.1,2,0.081652352,1,177.0054,OUT035,2004,2,1,1,0.15842089156380698
NCY06,15.25,1,0.061434045,2,130.9968,OUT018,2009,1,2,2,0.17739467509945933
NCV41,14.35,1,0.017073332,2,109.5228,OUT045,2002,1,1,1,0.12445169845965522
FDQ52,12.857645184136183,0,0.118806857,1,248.8434,OUT027,1985,1,2,3,0.511119045190248
FDM38,5.885,2,0.092694107,1,53.6982,OUT013,1987,0,2,1,0.11430174436397021
FDA14,16.1,0,0.065183228,1,148.076,OUT046,1997,2,0,1,0.10966030806895849
FDB23,12.857645184136183,2,0.005561538,1,224.0062,OUT027,1985,1,2,3,0.2913903906967255
DRH49,19.7,0,0.024635077,0,84.1592,OUT013,1987,0,2,1,0.07966948893195962
FDI40,11.5,2,0.126313413,1,100.6358,OUT017,2007,1,1,1,0.15148423951851472
FDR37,16.5,2,0.066383907,1,180.4292,OUT045,2002,1,1,1,0.16515352443129652
FDS16,15.15,2,0.066279832,1,147.876,OUT049,1999,1,0,1,0.34530245843109253
FDT15,12.15,2,0.042681522,1,184.295,OUT046,1997,2,0,1,0.15173926349076813
FDL32,15.7,2,0.1330450642,1,112.4544,OUT013,1987,0,2,1,0.09170662042231971
FDB39,11.6,0,0.038736838,1,55.8272,OUT017,2007,1,1,1,0.10884423135774762
FDX40,12.85,0,0.098910759,1,37.6164,OUT013,1987,0,2,1,0.021115984902580844
DRD13,15.0,0,0.049178998,0,65.6168,OUT045,2002,1,1,1,0.04641436295011731
FDZ43,11.0,2,0.057011062,1,241.9512,OUT013,1987,0,2,1,0.22023870243802915
DRM59,5.88,0,0.003589104,0,155.5998,OUT013,1987,0,2,1,0.1270529429766398
NCZ18,7.825,1,0.1796442185714286,2,253.4698,OUT017,2007,1,1,1,0.5221360807915945
FDH52,12.857645184136183,2,0.043690499,1,60.2194,OUT027,1985,1,2,3,0.13026624502703252
FDM25,10.695,2,0.10154201,1,173.7712,OUT010,1998,1,2,0,0.010915026012445171
NCP05,12.857645184136183,1,0.025164132,2,152.6024,OUT027,1985,1,2,3,0.4626134856676527
FDY38,13.6,2,0.119077255,1,231.23,OUT013,1987,0,2,1,0.17596654085484037
FDO37,8.06,0,0.021497594,1,230.3326,OUT017,2007,1,1,1,0.10364174232377844
FDV49,12.857645184136183,0,0.025702129,1,262.6226,OUT027,1985,1,2,3,0.5441701519942875
NCP02,7.105,1,0.075000682,2,61.0562,OUT010,1998,1,2,0,0.020146893808017957
NCJ19,18.6,1,0.118419683,2,58.3588,OUT045,2002,1,1,1,0.11588289299194124
FDW44,9.5,2,0.035151215,1,171.8448,OUT046,1997,2,0,1,0.19330817096807099
FDU56,16.85,0,0.044414056,1,182.4266,OUT046,1997,2,0,1,0.15286136896868305
FDZ58,17.85,0,0.052471995,1,123.7072,OUT017,2007,1,1,1,0.18514740385596243
FDZ15,13.1,0,0.020853376,1,117.4782,OUT013,1987,0,2,1,0.1435274915842089
NCI06,11.3,1,0.047791878,2,180.766,OUT049,1999,1,0,1,0.3830460063245945
FDD36,13.3,0,0.02136022,1,120.4124,OUT018,2009,1,2,2,0.1336325614607773
FDD56,15.2,2,0.103988736,1,177.0054,OUT045,2002,1,1,1,0.2791492400285627
FDX27,20.7,2,0.114581955,1,94.3436,OUT018,2009,1,2,2,0.06987656839742937
FDG50,7.405,0,0.02556185,1,89.7146,OUT010,1998,1,2,0,0.011425073956951956
FDU36,6.15,0,0.046459438,1,100.5384,OUT018,2009,1,2,2,0.12577782311537283
FDJ15,11.35,2,0.023322478,1,182.5608,OUT046,1997,2,0,1,0.2508415791084362
FDG32,19.85,0,0.175962247,1,223.0772,OUT035,2004,2,1,1,0.13373457104967865
FDV15,12.857645184136183,0,0.255929096,1,103.3648,OUT019,1985,2,0,0,0.021320004080383557
FDS28,8.18,2,0.082333019,1,58.1588,OUT013,1987,0,2,1,0.02376823421401612
FDU23,12.15,0,0.021757269,1,165.0184,OUT049,1999,1,0,1,0.25043354075283075
DRI03,6.03,0,0.0226994,0,176.4028,OUT035,2004,2,1,1,0.32306436805059674
FDH28,15.85,2,0.110653377,1,36.9506,OUT017,2007,1,1,1,0.05559522595123941
FDP16,18.6,0,0.065771529,1,245.7802,OUT010,1998,1,2,0,0.016270529429766402
NCQ29,12.0,1,0.095574549,2,262.3278,OUT017,2007,1,1,1,0.11710700805875753
NCH30,17.1,1,0.06401072671428572,2,114.686,OUT018,2009,1,2,2,0.10149954095684995
FDU31,10.5,2,0.024991056,1,217.9508,OUT046,1997,2,0,1,0.213608079159441
FDF04,17.5,0,0.013658248,1,256.3304,OUT049,1999,1,0,1,0.47240640620218305
FDZ20,16.1,0,0.034278413,1,255.2356,OUT013,1987,0,2,1,0.5235132102417628
NCK05,20.1,1,0.07507967025,2,61.3536,OUT010,1998,1,2,0,0.011527083545853311
FDV23,12.857645184136183,0,0.185306514,1,125.6046,OUT019,1985,2,0,0,0.04513924308885035
FDA07,7.55,2,0.051794958,1,122.6072,OUT010,1998,1,2,0,0.0068346424563909
FDL03,19.25,2,0.027058066,1,194.811,OUT013,1987,0,2,1,0.2080995613587677
FDX04,19.6,2,0.041740902,1,49.2376,OUT018,2009,1,2,2,0.07089666428644292
FDV19,14.85,2,0.035400659,1,161.9578,OUT018,2009,1,2,2,0.10807915944098746
FDP22,14.65,2,0.099535996,1,52.2666,OUT018,2009,1,2,2,0.044578190349892896
FDT34,9.3,0,0.175336471,1,107.0964,OUT017,2007,1,1,1,0.11027236560236664
FDZ26,12.857645184136183,2,0.143319995,1,237.5222,OUT027,1985,1,2,3,0.5467713965112722
NCM43,14.5,1,0.01950565,2,163.921,OUT049,1999,1,0,1,0.18489237988370907
DRK35,8.365,0,0.071846495,0,37.9506,OUT046,1997,2,0,1,0.04105885953279609
FDO20,12.85,2,0.1270333915,1,252.3382,OUT046,1997,2,0,1,0.364735285116801
FDO22,13.5,2,0.017887238,1,79.496,OUT049,1999,1,0,1,0.10762011629093135
FDM46,7.365,0,0.159967845,1,94.712,OUT046,1997,2,0,1,0.09741915740079568
FDO01,21.1,2,0.020718655,1,130.4994,OUT046,1997,2,0,1,0.16479649087014178
NCX05,12.857645184136183,1,0.096592065,2,117.4492,OUT027,1985,1,2,3,0.12169743955931858
FDI46,9.5,0,0.074460855,1,253.6724,OUT049,1999,1,0,1,0.3830460063245945
FDD11,12.85,0,0.030789914,1,254.904,OUT017,2007,1,1,1,0.23003162297255939
FDA32,14.0,0,0.030216783,1,216.6192,OUT018,2009,1,2,2,0.22880750790574314
FDW32,18.35,2,0.094279004,1,86.3882,OUT035,2004,2,1,1,0.11588289299194124
FDX22,12.857645184136183,2,0.04022593,1,210.9928,OUT019,1985,2,0,0,0.013567275323880447
FDQ47,7.155,2,0.168527463,1,33.6874,OUT045,2002,1,1,1,0.07584412934815873
FDT07,5.82,2,0.077304459,1,257.633,OUT035,2004,2,1,1,0.3509129858206671
NCQ43,17.75,1,0.107885157375,2,108.6912,OUT018,2009,1,2,2,0.08946240946648985
